"Line Code","Direction","Stop Code","Stop ID","Chinese Name","English Name","Sequence"
"907","1","NAW","360","泥圍","Nai Wai",1.00
"907","1","LTE","350","藍地","Lam Tei",2.00
"907","1","SHL","100","兆康","Siu Hong",3.00
