"Line Code","Direction","Stop Code","Stop ID","Chinese Name","English Name","Sequence"
"906","1","TWI","500","天榮","Tin Wing",1.00
"906","1","GIN","455","銀座","Ginza",2.00
"906","1","TWU","450","天湖","Tin Wu",3.00
"906","1","TIT","435","天慈","Tin Tsz",4.00
"906","1","TSL","430","天水圍","Tin Shui Wai",5.00
